,Mean,Max,Min,VOL,FD,r
60,137.65326666666672,137.7,137.604,0.09599999999997522,4260.416666667767,0.0005510027219810327
61,137.6997930555556,137.733,137.66,0.0730000000000075,4178.082191780392,0.00033799698340282865
62,137.6952458333333,137.73,137.67,0.060000000000002274,4733.333333333154,-3.3022723719455075e-05
63,137.74092361111144,137.802,137.68,0.12199999999998568,4163.934426229997,0.0003317309722764634
64,137.70613333333344,137.76,137.67,0.09000000000000341,2899.99999999989,-0.00025257764262003393
65,137.7592583333333,137.79,137.726,0.06399999999999295,5953.125000000656,0.0003857852857668806
66,137.80791666666664,137.888,137.732,0.1560000000000059,4108.974358974203,0.00035321279979318935
67,137.80270972222223,137.849,137.758,0.09099999999997976,2428.5714285719687,-3.778407344336209e-05
68,137.80436527777758,137.831,137.772,0.0589999999999975,4627.118644067993,1.201395501352952e-05
69,137.78939166666666,137.86,137.752,0.10800000000000409,5194.444444444248,-0.00010865846724619272
70,137.84597777777782,137.888,137.787,0.10099999999999909,2574.2574257425977,0.00041067102791228727
71,137.80980972222238,137.84,137.762,0.07800000000000296,2987.179487179374,-0.0002623802024440821
72,137.76434861111125,137.792,137.734,0.057999999999992724,6275.862068966305,-0.0003298829829514438
73,137.79962083333334,137.87,137.745,0.125,3896.0,0.0002560330199916877
74,137.9752930555554,138.087,137.823,0.2639999999999816,1761.3636363637593,0.0012748382118883675
75,138.10160694444463,138.239,138.007,0.23199999999999932,961.2068965517269,0.0009154819394974476
76,138.17925833333325,138.26,138.131,0.12899999999999068,1434.1085271318866,0.0005622772291119189
77,138.12678611111107,138.18,138.077,0.10300000000000864,3223.3009708735162,-0.0003797402219050724
78,138.14852777777799,138.2,138.106,0.09399999999999409,3585.1063829789487,0.00015740369611889077
79,138.22594722222217,138.306,138.162,0.14400000000000546,3173.611111110991,0.0005604073071898656
80,138.25986805555542,138.319,138.183,0.13599999999999568,1698.5294117647597,0.0002454013447902599
81,138.1940777777779,138.238,138.162,0.0759999999999934,3236.842105263439,-0.0004758450785667441
82,138.2050611111109,138.255,138.151,0.103999999999985,4730.7692307699135,7.947759780750727e-05
83,138.17298333333326,138.23,138.132,0.09799999999998477,3316.3265306127605,-0.00023210277192266385
84,138.24116527777767,138.34,138.172,0.16800000000000637,2327.380952380864,0.0004934535160170931
85,138.2208166666667,138.286,138.177,0.10900000000000887,1761.4678899081136,-0.0001471964669139855
86,138.25535555555538,138.289,138.223,0.06599999999997408,4000.000000001571,0.000249881962222593
87,138.3003666666667,138.371,138.226,0.14500000000001023,4075.86206896523,0.00032556504542220435
88,138.32728055555583,138.381,138.284,0.09700000000000841,3237.113402061575,0.00019460460979115607
89,138.27531944444436,138.314,138.221,0.09299999999998931,3967.741935484327,-0.00037563892605116405
90,138.30366250000012,138.38,138.217,0.1629999999999825,2791.4110429450852,0.00020497552035769555
91,138.41199166666678,138.47,138.346,0.12399999999999523,2104.8387096775004,0.0007832704117048515
92,138.4053638888888,138.484,138.344,0.14000000000001478,1978.5714285712197,-4.788441881505851e-05
93,138.56220000000002,138.672,138.456,0.21600000000000819,1921.2962962962235,0.0011331649778916065
94,138.68899166666645,138.747,138.629,0.11800000000002342,1830.508474575908,0.0009150523495328077
95,138.63375138888912,138.678,138.596,0.08199999999999363,3853.658536585665,-0.0003983032619495668
96,138.56031666666678,138.617,138.516,0.10099999999999909,5574.257425742624,-0.000529703059223645
97,138.49551527777777,138.559,138.454,0.10499999999998977,3847.6190476194224,-0.00046767639139351264
98,138.49274444444427,138.559,138.426,0.13300000000000978,2488.7218045110953,-2.0006664677498877e-05
99,138.45023333333327,138.51,138.396,0.11400000000000432,2412.2807017542946,-0.0003069555107852612
